order_id,product_id,category,price,quantity,order_date
12388,P112,Clothing,1599,4,2025-04-18
12389,P112,Clothing,1667,5,2025-10-30
12390,P104,Grocery,932,4,2025-12-27
12391,P101,Electronics,110,2,2025-11-09
12392,P105,Grocery,1541,4,2026-02-02
12393,P111,Home,1251,1,2024-11-20
12394,P107,Grocery,1453,1,2025-01-26
12395,P110,Grocery,717,2,2024-12-24
12396,P113,Electronics,135,1,2024-05-08
12397,P108,Sports,993,4,2025-07-17
12398,P107,Grocery,1305,1,2025-03-29
12399,P111,Home,1071,3,2025-03-09
12400,P114,Clothing,605,4,2024-06-08
12401,P110,Grocery,913,5,2025-08-22
12402,P113,Electronics,910,1,2024-11-03
12403,P113,Electronics,483,4,2025-02-27
12404,P100,Clothing,1500,2,2024-10-28
12405,P107,Grocery,644,2,2025-02-05
12406,P103,Home,625,3,2026-03-02
12407,P100,Clothing,176,2,2024-05-14
12408,P108,Sports,751,1,2024-10-03
12409,P107,Grocery,594,5,2025-03-31
12410,P112,Clothing,1615,1,2025-11-15
12411,P104,Grocery,1845,2,2024-11-07
12412,P111,Home,583,2,2025-10-29
12413,P110,Grocery,771,3,2024-05-11
12414,P109,Grocery,1285,4,2024-05-20
12415,P113,Electronics,1639,3,2025-07-07
12416,P104,Grocery,742,2,2024-12-17
12417,P114,Clothing,1199,1,2024-12-13
12418,P113,Electronics,993,1,2026-02-09
12419,P109,Grocery,1673,1,2025-08-31
12420,P111,Home,203,2,2025-06-16
12421,P112,Clothing,1811,5,2024-07-26
12422,P102,Home,319,3,2025-04-28
12423,P104,Grocery,325,3,2026-03-17
12424,P113,Electronics,1633,3,2026-03-23
12425,P113,Electronics,1929,5,2026-03-18
12426,P108,Sports,944,3,2025-09-15
12427,P114,Clothing,947,5,2024-05-13
12428,P107,Grocery,626,3,2025-11-26
12429,P100,Clothing,726,2,2026-04-05
12430,P114,Clothing,917,1,2024-04-26
12431,P109,Grocery,1029,1,2024-08-15
12432,P106,Electronics,446,3,2025-11-10
12433,P110,Grocery,1013,4,2025-04-20
12434,P103,Home,688,2,2025-01-23
12435,P100,Clothing,148,1,2026-01-26
12436,P109,Grocery,1115,2,2024-05-14
12437,P100,Clothing,1044,1,2024-07-15
12438,P113,Electronics,452,3,2025-07-30
12439,P103,Home,1037,5,2025-10-26
12440,P105,Grocery,547,2,2026-02-10
12441,P109,Grocery,1060,5,2025-03-28
12442,P101,Electronics,1232,3,2025-04-20
12443,P103,Home,1358,4,2025-09-22
12444,P114,Clothing,1020,3,2025-01-03
12445,P100,Clothing,1312,1,2025-09-04
12446,P109,Grocery,1682,1,2024-06-08
12447,P114,Clothing,491,1,2026-03-09
12448,P113,Electronics,1057,4,2024-10-23
12449,P102,Home,602,4,2024-06-09
12450,P109,Grocery,1340,1,2025-04-01
12451,P113,Electronics,1138,3,2025-05-21
12452,P103,Home,530,2,2026-01-16
12453,P100,Clothing,1840,5,2025-06-11
12454,P113,Electronics,1250,4,2025-12-11
12455,P111,Home,1731,4,2026-01-21
12456,P102,Home,1254,3,2025-08-23
12457,P113,Electronics,1005,1,2024-05-10
12458,P106,Electronics,1560,2,2024-08-05
12459,P105,Grocery,1495,2,2024-10-10
12460,P108,Sports,1317,4,2024-07-30
12461,P112,Clothing,734,2,2024-12-30
12462,P106,Electronics,543,2,2024-06-19
12463,P108,Sports,269,4,2025-09-27
12464,P109,Grocery,643,2,2024-09-13
12465,P107,Grocery,949,4,2025-09-06
12466,P108,Sports,1705,4,2025-10-28
12467,P107,Grocery,695,3,2025-11-12
12468,P108,Sports,787,2,2025-06-07
12469,P103,Home,1877,3,2024-05-04
12470,P108,Sports,211,1,2024-05-06
12471,P101,Electronics,1476,1,2024-12-13
12472,P110,Grocery,406,5,2024-12-31
12473,P104,Grocery,391,5,2025-12-11
12474,P114,Clothing,130,3,2024-05-19
12475,P108,Sports,1373,5,2026-02-13
12476,P110,Grocery,792,3,2025-05-11
12477,P101,Electronics,1218,4,2025-12-25
12478,P109,Grocery,928,1,2024-06-11
12479,P109,Grocery,1827,3,2025-10-01
12480,P107,Grocery,1686,1,2025-09-25
12481,P105,Grocery,932,2,2025-07-10
12482,P108,Sports,1459,4,2025-07-16
12483,P109,Grocery,1051,3,2024-09-04
12484,P102,Home,603,2,2024-11-06
12485,P107,Grocery,694,1,2026-03-16
12486,P102,Home,186,1,2025-12-29
12487,P111,Home,1076,4,2024-06-22
12488,P112,Clothing,1412,2,2025-07-21
12489,P107,Grocery,231,2,2025-03-19
12490,P109,Grocery,1289,4,2025-04-10
12491,P111,Home,774,4,2024-06-15
12492,P107,Grocery,1033,1,2025-07-07
12493,P112,Clothing,696,3,2025-09-24
12494,P100,Clothing,885,3,2025-05-25
12495,P100,Clothing,1721,1,2025-02-14
12496,P104,Grocery,1360,1,2025-09-12
12497,P105,Grocery,166,5,2025-01-25
12498,P113,Electronics,1346,5,2025-06-10
12499,P100,Clothing,1994,3,2025-10-21
12500,P103,Home,483,5,2025-03-10
12501,P112,Clothing,1511,3,2025-09-02
12502,P114,Clothing,285,2,2024-07-25
12503,P108,Sports,153,1,2024-10-23
12504,P101,Electronics,666,3,2024-08-11
12505,P104,Grocery,1755,2,2025-12-05
12506,P114,Clothing,997,3,2024-05-30
12507,P102,Home,352,3,2024-07-19
12508,P105,Grocery,1757,4,2025-05-21
12509,P109,Grocery,1966,1,2025-10-14
12510,P112,Clothing,1158,5,2024-09-26
12511,P108,Sports,260,2,2025-01-31
12512,P105,Grocery,301,3,2025-03-09
12513,P113,Electronics,1058,3,2026-02-20
12514,P112,Clothing,1359,4,2025-05-01
12515,P112,Clothing,1477,1,2025-06-06
12516,P111,Home,1876,4,2024-05-16
12517,P114,Clothing,126,2,2025-12-22
12518,P101,Electronics,1128,5,2024-09-10
12519,P102,Home,195,2,2025-05-09
12520,P110,Grocery,1213,5,2025-03-14
12521,P114,Clothing,605,4,2024-06-05
12522,P105,Grocery,690,2,2025-09-13
12523,P113,Electronics,816,2,2024-08-31
12524,P102,Home,1543,2,2025-05-12
12525,P110,Grocery,1130,1,2025-11-21
12526,P106,Electronics,916,3,2024-09-05
12527,P104,Grocery,525,4,2024-10-30
12528,P100,Clothing,815,3,2024-05-10
12529,P113,Electronics,910,3,2026-04-06
12530,P112,Clothing,820,5,2025-12-02
12531,P107,Grocery,1810,1,2025-09-06
12532,P101,Electronics,1115,2,2026-04-09
12533,P111,Home,1053,2,2024-11-27
12534,P114,Clothing,428,4,2025-10-09
12535,P105,Grocery,524,1,2024-07-11
12536,P103,Home,1734,3,2025-10-01
12537,P107,Grocery,1118,4,2025-08-03
12538,P114,Clothing,1034,4,2025-08-13
12539,P112,Clothing,1569,4,2025-01-17
12540,P103,Home,1944,3,2025-03-13
12541,P108,Sports,1372,2,2026-01-31
12542,P113,Electronics,1586,2,2025-04-06
12543,P102,Home,459,5,2025-09-10
12544,P102,Home,480,3,2026-04-10
12545,P114,Clothing,694,2,2024-08-30
12546,P106,Electronics,1501,3,2025-03-30
12547,P109,Grocery,1286,3,2025-03-04
12548,P109,Grocery,892,5,2025-02-26
12549,P100,Clothing,766,2,2024-10-25
12550,P113,Electronics,901,1,2026-04-18
12551,P113,Electronics,461,5,2025-06-25
12552,P108,Sports,589,2,2025-05-14
12553,P105,Grocery,1253,3,2025-12-26
12554,P106,Electronics,726,3,2025-08-13
12555,P107,Grocery,1105,1,2024-09-16
12556,P113,Electronics,104,4,2024-08-01
12557,P112,Clothing,1631,2,2025-11-01
12558,P103,Home,189,1,2024-11-01
12559,P104,Grocery,1894,3,2024-09-03
12560,P111,Home,715,5,2025-04-06
12561,P100,Clothing,1750,5,2025-07-19
12562,P113,Electronics,864,1,2025-07-29
12563,P101,Electronics,781,2,2024-06-25
12564,P102,Home,1894,2,2025-07-03
12565,P111,Home,1867,2,2025-03-19
12566,P109,Grocery,726,4,2026-02-24
12567,P108,Sports,221,4,2024-08-31
12568,P105,Grocery,766,2,2025-06-28
12569,P102,Home,1993,4,2024-06-17
12570,P108,Sports,1597,4,2025-01-12
12571,P101,Electronics,1426,2,2024-06-04
12572,P100,Clothing,1617,3,2024-06-29
12573,P105,Grocery,541,1,2026-03-28
12574,P101,Electronics,1489,4,2025-03-05
12575,P102,Home,1262,4,2025-04-04
12576,P101,Electronics,1261,1,2025-08-12
12577,P110,Grocery,1217,4,2024-11-07
12578,P109,Grocery,623,3,2025-08-24
12579,P100,Clothing,1228,4,2024-05-14
12580,P111,Home,1947,1,2024-11-10
12581,P111,Home,897,3,2024-07-21
12582,P111,Home,1568,5,2024-08-15
12583,P113,Electronics,371,3,2025-10-28
12584,P100,Clothing,187,5,2024-10-22
12585,P104,Grocery,513,1,2026-02-26
12586,P113,Electronics,1449,1,2024-11-13
12587,P104,Grocery,191,4,2025-01-18
12588,P106,Electronics,1779,2,2025-03-31
12589,P108,Sports,312,2,2024-05-28
12590,P110,Grocery,572,5,2025-01-28
12591,P113,Electronics,1099,1,2026-04-08
12592,P109,Grocery,432,4,2024-05-20
12593,P112,Clothing,910,2,2025-03-19
12594,P114,Clothing,704,5,2025-08-14
12595,P105,Grocery,1060,1,2024-11-07
12596,P100,Clothing,397,4,2024-09-30
12597,P104,Grocery,503,4,2026-02-21
12598,P101,Electronics,1845,3,2025-11-07
12599,P110,Grocery,1414,2,2025-04-08
12600,P113,Electronics,650,5,2026-04-07
12601,P112,Clothing,1832,3,2025-11-10
12602,P103,Home,1833,2,2025-01-27
12603,P108,Sports,1353,5,2024-07-11
12604,P114,Clothing,228,1,2024-07-06
12605,P100,Clothing,947,5,2024-07-24
12606,P110,Grocery,1963,2,2024-06-17
12607,P106,Electronics,1872,2,2025-04-02
12608,P109,Grocery,501,5,2025-08-18
12609,P108,Sports,1815,5,2024-07-28
12610,P102,Home,543,3,2025-12-04
12611,P102,Home,1453,5,2025-11-03
12612,P112,Clothing,1200,4,2025-10-18
12613,P112,Clothing,920,3,2025-02-04
12614,P103,Home,723,2,2024-09-25
12615,P101,Electronics,214,5,2025-10-08
12616,P109,Grocery,1487,1,2025-07-14
12617,P114,Clothing,1137,1,2025-09-29
12618,P104,Grocery,1835,4,2025-07-06
12619,P113,Electronics,891,1,2024-05-28
12620,P107,Grocery,1475,3,2024-07-16
12621,P107,Grocery,315,2,2025-08-21
12622,P100,Clothing,307,2,2024-11-19
12623,P106,Electronics,957,1,2026-04-03
12624,P105,Grocery,1135,4,2026-01-25
12625,P110,Grocery,339,5,2025-05-03
12626,P108,Sports,536,3,2025-01-31
12627,P103,Home,1041,2,2025-06-10
12628,P113,Electronics,188,1,2024-12-08
12629,P106,Electronics,1374,4,2025-07-29
12630,P108,Sports,472,1,2025-04-01
12631,P103,Home,1053,3,2025-08-30
12632,P110,Grocery,1783,1,2025-01-06
12633,P112,Clothing,375,1,2024-07-23
12634,P106,Electronics,1141,1,2024-11-13
12635,P101,Electronics,1482,5,2024-09-10
12636,P114,Clothing,440,2,2025-12-15
12637,P104,Grocery,362,4,2025-12-20
12638,P103,Home,279,5,2024-11-07
12639,P102,Home,1228,2,2024-04-21
12640,P108,Sports,1164,1,2025-08-14
12641,P106,Electronics,1457,3,2024-09-07
12642,P101,Electronics,442,1,2025-07-22
12643,P114,Clothing,1566,2,2025-03-14
12644,P100,Clothing,1975,1,2024-11-30
12645,P102,Home,126,1,2025-10-15
12646,P105,Grocery,1883,5,2026-02-21
12647,P101,Electronics,1757,1,2025-12-19
12648,P101,Electronics,484,4,2026-02-12
12649,P101,Electronics,1101,4,2024-05-25
12650,P110,Grocery,1917,5,2025-06-17
12651,P112,Clothing,519,2,2026-01-13
12652,P110,Grocery,1963,1,2026-03-07
12653,P104,Grocery,384,4,2024-06-05
12654,P107,Grocery,133,5,2025-10-29
12655,P102,Home,489,4,2025-05-30
12656,P108,Sports,1455,5,2026-03-31
12657,P107,Grocery,1543,5,2024-10-30
12658,P110,Grocery,1949,5,2025-07-10
12659,P112,Clothing,522,2,2024-09-23
12660,P108,Sports,1888,5,2025-10-10
12661,P113,Electronics,1140,3,2026-01-25
12662,P111,Home,1773,4,2024-12-28
12663,P105,Grocery,898,2,2025-03-22
12664,P106,Electronics,852,3,2024-07-23
12665,P107,Grocery,468,2,2024-10-28
12666,P114,Clothing,560,5,2025-07-14
12667,P102,Home,1018,5,2024-07-01
12668,P110,Grocery,1507,3,2024-07-24
12669,P111,Home,199,2,2025-08-12
12670,P113,Electronics,1578,4,2024-11-01
12671,P100,Clothing,1693,4,2024-11-01
12672,P112,Clothing,1346,4,2024-10-09
12673,P104,Grocery,696,2,2024-08-01
12674,P100,Clothing,755,3,2025-04-10
12675,P102,Home,223,3,2025-12-12
12676,P102,Home,1238,1,2024-05-03
12677,P109,Grocery,272,4,2024-07-27
12678,P107,Grocery,104,3,2025-09-27
12679,P108,Sports,1711,3,2025-01-25
12680,P102,Home,761,4,2025-03-12
12681,P104,Grocery,827,3,2025-01-15
12682,P106,Electronics,1574,1,2025-11-21
12683,P106,Electronics,1280,4,2024-05-08
12684,P102,Home,1312,2,2024-12-17
12685,P104,Grocery,1776,2,2025-12-12
12686,P101,Electronics,1077,3,2024-10-28
12687,P101,Electronics,131,4,2025-12-05
12688,P104,Grocery,1775,1,2025-12-25
12689,P102,Home,1159,4,2025-06-05
12690,P108,Sports,1048,1,2025-07-13
12691,P111,Home,1016,1,2025-07-20
12692,P107,Grocery,1591,5,2025-05-19
12693,P101,Electronics,1719,2,2025-04-24
12694,P101,Electronics,1534,2,2025-09-24
12695,P113,Electronics,344,4,2024-10-31
12696,P101,Electronics,1024,5,2025-11-08
12697,P111,Home,1982,3,2026-03-20
12698,P113,Electronics,705,5,2024-08-02
12699,P111,Home,401,3,2024-05-21
12700,P100,Clothing,200,3,2026-02-13
12701,P101,Electronics,1182,3,2024-04-27
12702,P104,Grocery,396,3,2024-12-04
12703,P106,Electronics,1243,4,2024-10-20
12704,P106,Electronics,1194,2,2026-03-05
12705,P110,Grocery,1895,3,2025-01-29
12706,P112,Clothing,913,4,2024-08-25
12707,P109,Grocery,1031,5,2025-06-10
12708,P111,Home,1995,5,2025-09-30
12709,P102,Home,1250,1,2025-11-30
12710,P113,Electronics,597,2,2024-11-25
12711,P102,Home,1352,4,2026-01-27
12712,P104,Grocery,1591,3,2025-05-03
12713,P112,Clothing,640,4,2026-01-13
12714,P108,Sports,312,5,2024-11-29
12715,P105,Grocery,1285,2,2024-07-31
12716,P112,Clothing,1428,4,2025-02-11
12717,P112,Clothing,1247,2,2024-05-20
12718,P111,Home,806,4,2025-12-31
12719,P107,Grocery,1926,2,2025-02-19
12720,P109,Grocery,583,1,2025-11-11
12721,P105,Grocery,614,2,2026-04-12
12722,P114,Clothing,904,5,2024-11-25
12723,P114,Clothing,367,3,2025-10-16
12724,P111,Home,508,4,2025-06-23
12725,P106,Electronics,1522,5,2025-05-29
12726,P103,Home,669,5,2024-09-07
12727,P112,Clothing,1041,3,2025-06-20
12728,P112,Clothing,1595,1,2025-05-03
12729,P107,Grocery,272,5,2024-06-09
12730,P112,Clothing,441,3,2025-01-29
12731,P106,Electronics,1150,5,2025-07-08
12732,P101,Electronics,842,3,2024-05-18
12733,P103,Home,1794,3,2026-04-16
12734,P106,Electronics,639,2,2025-12-19
12735,P110,Grocery,849,4,2024-11-02
12736,P100,Clothing,586,1,2026-03-18
12737,P109,Grocery,651,4,2025-09-04
12738,P112,Clothing,769,4,2025-03-09
12739,P104,Grocery,642,3,2024-07-14
12740,P106,Electronics,1744,4,2025-03-09
12741,P107,Grocery,681,3,2025-04-23
12742,P104,Grocery,1524,4,2025-08-14
12743,P102,Home,776,1,2024-10-17
12744,P113,Electronics,817,4,2025-12-06
12745,P106,Electronics,830,5,2025-08-09
12746,P110,Grocery,1192,1,2025-08-06
12747,P110,Grocery,1143,4,2025-01-05
12748,P112,Clothing,239,2,2025-12-07
12749,P102,Home,918,5,2025-11-11
12750,P107,Grocery,454,2,2024-09-18
12751,P111,Home,1924,5,2024-10-15
12752,P112,Clothing,537,2,2026-04-12
12753,P106,Electronics,646,5,2025-09-24
12754,P103,Home,1259,4,2025-11-05
12755,P107,Grocery,1799,2,2024-07-07
12756,P103,Home,613,4,2025-01-16
12757,P108,Sports,1917,4,2026-04-13
12758,P110,Grocery,186,4,2026-04-01
12759,P112,Clothing,605,5,2025-01-07
12760,P102,Home,1741,4,2024-06-30
12761,P101,Electronics,1923,4,2025-10-08
12762,P114,Clothing,1174,1,2024-07-24
12763,P104,Grocery,310,5,2024-05-21
12764,P100,Clothing,470,3,2025-09-07
12765,P102,Home,1427,1,2025-03-31
12766,P110,Grocery,765,1,2025-07-23
12767,P109,Grocery,233,3,2025-11-17
12768,P105,Grocery,1746,1,2024-11-30
12769,P103,Home,871,3,2024-11-01
12770,P112,Clothing,1411,1,2024-12-24
12771,P110,Grocery,1471,3,2025-05-25
12772,P112,Clothing,1042,5,2025-07-14
12773,P114,Clothing,868,2,2024-06-01
12774,P111,Home,820,3,2025-01-04
12775,P102,Home,1932,3,2025-09-14
12776,P109,Grocery,294,2,2025-09-22
12777,P109,Grocery,1682,2,2025-08-15
12778,P108,Sports,397,5,2025-02-01
12779,P111,Home,1782,4,2025-01-20
12780,P114,Clothing,1597,4,2025-10-31
12781,P111,Home,506,1,2026-01-13
12782,P105,Grocery,753,2,2025-05-16
12783,P101,Electronics,1067,4,2025-04-17
12784,P100,Clothing,1248,2,2024-12-05
12785,P106,Electronics,1267,1,2024-12-16
12786,P114,Clothing,1447,2,2025-08-26
12787,P103,Home,280,2,2024-07-11
12788,P109,Grocery,1925,2,2026-01-04
12789,P104,Grocery,738,1,2026-02-23
12790,P113,Electronics,1463,1,2025-10-25
12791,P108,Sports,1787,2,2026-03-21
12792,P107,Grocery,107,1,2026-03-12
12793,P110,Grocery,1235,2,2026-03-11
12794,P106,Electronics,695,1,2025-03-10
12795,P111,Home,622,5,2024-09-23
12796,P103,Home,159,2,2025-07-29
12797,P103,Home,900,1,2024-05-22
12798,P110,Grocery,429,5,2026-02-28
12799,P114,Clothing,993,5,2024-10-20
12800,P103,Home,1225,1,2024-09-01
12801,P110,Grocery,1560,1,2025-07-29
12802,P104,Grocery,1178,2,2026-03-05
12803,P103,Home,1062,4,2025-11-02
12804,P104,Grocery,167,4,2024-10-29
12805,P104,Grocery,1340,3,2025-04-23
12806,P105,Grocery,1059,1,2026-03-25
12807,P105,Grocery,261,4,2025-10-03
12808,P107,Grocery,1370,4,2025-09-16
12809,P106,Electronics,363,3,2026-01-09
12810,P109,Grocery,1841,3,2026-02-24
12811,P108,Sports,286,3,2025-11-15
12812,P109,Grocery,782,4,2025-06-28
12813,P106,Electronics,887,4,2024-08-07
12814,P102,Home,357,3,2025-04-26
12815,P104,Grocery,1201,2,2024-11-06
12816,P113,Electronics,1035,5,2024-09-16
12817,P110,Grocery,1271,1,2024-09-21
12818,P104,Grocery,1188,1,2024-05-02
12819,P114,Clothing,830,4,2025-12-30
12820,P111,Home,1984,1,2024-07-01
12821,P103,Home,238,2,2024-11-07
12822,P106,Electronics,1821,1,2026-03-30
12823,P110,Grocery,1569,5,2026-04-01
12824,P103,Home,1140,1,2024-12-19
12825,P100,Clothing,1073,4,2025-09-11
12826,P110,Grocery,472,5,2025-09-05
12827,P104,Grocery,1315,3,2024-07-27
12828,P100,Clothing,1492,3,2025-08-23
12829,P107,Grocery,1196,1,2026-02-03
12830,P111,Home,1705,2,2025-09-21
12831,P105,Grocery,885,3,2025-03-22
12832,P105,Grocery,463,5,2024-12-05
12833,P111,Home,1154,1,2025-09-11
12834,P100,Clothing,533,1,2024-05-30
12835,P105,Grocery,1957,4,2026-03-04
12836,P100,Clothing,1273,1,2026-02-24
12837,P105,Grocery,1389,2,2026-03-15
12838,P101,Electronics,457,4,2025-12-10
12839,P114,Clothing,892,3,2025-04-01
12840,P111,Home,1533,5,2025-12-14
12841,P100,Clothing,181,2,2026-03-13
12842,P111,Home,280,2,2025-09-16
12843,P112,Clothing,1118,3,2025-09-24
12844,P105,Grocery,1967,5,2026-02-28
12845,P112,Clothing,201,4,2025-01-10
12846,P108,Sports,178,3,2024-12-09
12847,P111,Home,1084,5,2024-06-21
12848,P105,Grocery,602,3,2025-09-07
12849,P102,Home,543,5,2025-07-03
12850,P112,Clothing,1509,1,2024-12-21
12851,P105,Grocery,1401,3,2025-03-20
12852,P113,Electronics,1042,1,2025-11-06
12853,P108,Sports,1774,3,2025-02-26
12854,P111,Home,798,5,2025-05-19
12855,P108,Sports,150,3,2026-01-03
12856,P107,Grocery,285,3,2026-01-22
12857,P103,Home,409,1,2026-04-01
12858,P112,Clothing,899,3,2025-06-04
12859,P103,Home,276,3,2025-12-24
12860,P103,Home,194,4,2024-07-23
12861,P111,Home,1696,1,2025-08-11
12862,P111,Home,1915,2,2025-05-10
12863,P106,Electronics,1729,3,2025-12-20
12864,P106,Electronics,497,3,2025-08-26
12865,P112,Clothing,1112,2,2024-09-11
12866,P103,Home,706,5,2024-08-10
12867,P101,Electronics,940,2,2024-05-07
12868,P106,Electronics,1011,2,2025-05-15
12869,P112,Clothing,204,5,2026-01-24
12870,P101,Electronics,779,4,2024-04-27
12871,P111,Home,1207,2,2024-08-24
12872,P113,Electronics,745,5,2025-03-02
12873,P113,Electronics,195,2,2025-12-29
12874,P103,Home,782,3,2025-02-24
12875,P100,Clothing,1866,3,2025-10-09
12876,P113,Electronics,298,3,2025-11-20
12877,P112,Clothing,474,4,2024-05-10
12878,P113,Electronics,521,2,2025-09-29
12879,P113,Electronics,668,5,2025-08-29
12880,P106,Electronics,1281,4,2025-10-24
12881,P101,Electronics,112,1,2025-07-02
12882,P108,Sports,1900,5,2025-07-28
12883,P102,Home,1676,3,2024-08-20
12884,P114,Clothing,1129,5,2025-12-05
12885,P113,Electronics,1790,1,2025-12-08
12886,P101,Electronics,172,4,2025-09-24
12887,P103,Home,230,4,2024-05-01
12888,P114,Clothing,745,4,2025-10-06
12889,P107,Grocery,1575,4,2024-12-08
12890,P101,Electronics,636,5,2025-01-26
12891,P101,Electronics,1913,1,2025-01-14
12892,P101,Electronics,1126,1,2024-06-29
12893,P105,Grocery,1355,3,2025-11-14
12894,P112,Clothing,1576,2,2026-01-25
12895,P106,Electronics,786,1,2024-12-05
12896,P100,Clothing,817,2,2024-12-19
12897,P113,Electronics,637,5,2025-05-02
12898,P100,Clothing,1530,5,2025-01-10
12899,P103,Home,840,2,2024-12-29
12900,P106,Electronics,1493,5,2025-05-18
12901,P106,Electronics,1065,1,2025-10-13
12902,P108,Sports,983,2,2026-03-06
12903,P106,Electronics,1763,1,2024-07-01
12904,P104,Grocery,738,5,2025-11-29
12905,P100,Clothing,1973,2,2025-11-21
12906,P108,Sports,393,3,2025-08-30
12907,P105,Grocery,1341,4,2024-12-01
12908,P100,Clothing,717,1,2025-04-02
12909,P107,Grocery,1410,4,2025-12-29
12910,P108,Sports,139,3,2025-07-03
12911,P114,Clothing,681,4,2026-01-22
12912,P105,Grocery,118,1,2026-02-26
12913,P110,Grocery,777,2,2025-02-09
12914,P114,Clothing,370,2,2025-10-21
12915,P101,Electronics,1254,4,2026-01-28
12916,P109,Grocery,1536,5,2025-07-09
12917,P112,Clothing,376,2,2025-04-05
12918,P112,Clothing,1914,2,2024-04-29
12919,P109,Grocery,1544,5,2025-11-28
12920,P105,Grocery,743,1,2025-02-20
12921,P109,Grocery,1188,1,2024-05-01
12922,P112,Clothing,103,2,2025-06-24
12923,P114,Clothing,515,1,2025-07-29
12924,P112,Clothing,849,3,2026-03-14
12925,P110,Grocery,692,5,2024-10-14
12926,P105,Grocery,1245,5,2025-02-19
12927,P109,Grocery,1696,3,2025-04-17
12928,P112,Clothing,778,2,2026-03-04
12929,P111,Home,1615,5,2024-07-08
12930,P108,Sports,1302,5,2025-05-01
12931,P111,Home,1909,5,2025-11-08
12932,P105,Grocery,1315,4,2025-07-09
12933,P102,Home,1316,4,2024-11-16
12934,P114,Clothing,1002,4,2024-10-28
12935,P114,Clothing,875,2,2025-10-17
12936,P102,Home,1131,4,2024-09-22
12937,P102,Home,1486,5,2025-07-12
12938,P111,Home,887,5,2024-10-01
12939,P113,Electronics,1583,4,2024-06-19
12940,P102,Home,1698,5,2024-06-11
12941,P111,Home,366,4,2026-02-26
12942,P103,Home,577,3,2025-06-06
12943,P114,Clothing,1398,4,2025-07-12
12944,P110,Grocery,1345,5,2024-09-02
12945,P114,Clothing,202,2,2024-09-25
12946,P114,Clothing,1339,1,2025-12-01
12947,P104,Grocery,1601,4,2025-03-04
12948,P108,Sports,147,3,2025-04-25
12949,P109,Grocery,505,3,2026-03-13
12950,P114,Clothing,1441,1,2026-02-07
12951,P100,Clothing,1469,1,2025-02-22
12952,P112,Clothing,1670,2,2024-09-02
12953,P107,Grocery,397,4,2025-10-18
12954,P109,Grocery,964,1,2025-05-30
12955,P107,Grocery,1414,2,2024-12-14
12956,P100,Clothing,754,4,2026-04-02
12957,P114,Clothing,1734,1,2026-03-02
12958,P101,Electronics,1453,4,2024-07-15
12959,P109,Grocery,1686,5,2024-11-30
12960,P102,Home,240,5,2024-10-07
12961,P114,Clothing,260,2,2024-06-15
12962,P104,Grocery,1088,4,2025-06-29
12963,P102,Home,511,3,2025-12-04
12964,P112,Clothing,786,2,2025-10-14
12965,P105,Grocery,107,3,2024-11-22
12966,P110,Grocery,1280,2,2025-06-29
12967,P101,Electronics,1962,1,2024-09-03
12968,P102,Home,1902,1,2025-03-16
12969,P112,Clothing,694,4,2025-01-18
12970,P100,Clothing,1933,4,2026-04-03
12971,P111,Home,1737,2,2025-08-30
12972,P105,Grocery,1577,5,2024-11-28
12973,P112,Clothing,1506,2,2024-07-29
12974,P107,Grocery,818,3,2025-10-28
12975,P103,Home,740,4,2025-04-28
12976,P107,Grocery,584,3,2025-09-11
12977,P100,Clothing,925,4,2024-10-18
12978,P103,Home,174,2,2025-11-17
12979,P114,Clothing,643,4,2026-02-04
12980,P111,Home,907,5,2025-11-22
12981,P100,Clothing,768,5,2024-06-02
12982,P105,Grocery,1885,5,2025-01-16
12983,P110,Grocery,1101,1,2026-03-16
12984,P102,Home,539,3,2026-02-18
12985,P104,Grocery,388,2,2025-09-18
12986,P104,Grocery,1942,4,2024-09-25
12987,P108,Sports,1001,2,2025-10-07
12988,P103,Home,494,3,2026-01-30
12989,P103,Home,705,4,2025-01-18
12990,P114,Clothing,1586,1,2025-04-09
12991,P113,Electronics,928,4,2026-03-31
12992,P103,Home,1945,5,2024-10-25
12993,P100,Clothing,1938,4,2025-12-17
12994,P108,Sports,465,5,2025-12-30
12995,P111,Home,466,5,2024-11-13
12996,P111,Home,298,1,2025-12-17
12997,P114,Clothing,629,5,2025-07-18
12998,P107,Grocery,938,1,2025-04-19
12999,P112,Clothing,1359,2,2026-04-05
13000,P110,Grocery,325,3,2025-02-20
13001,P103,Home,514,4,2025-11-24
13002,P101,Electronics,1682,3,2024-07-02
13003,P109,Grocery,361,1,2025-10-23
13004,P105,Grocery,444,2,2024-08-27
13005,P111,Home,1866,4,2025-08-13
13006,P112,Clothing,1925,5,2026-02-12
13007,P101,Electronics,1553,2,2026-02-26
13008,P109,Grocery,1362,3,2024-11-10
13009,P114,Clothing,1212,4,2026-03-16
13010,P101,Electronics,1938,5,2025-09-03
13011,P102,Home,570,4,2025-02-09
13012,P101,Electronics,1957,1,2025-10-27
13013,P100,Clothing,1135,1,2024-06-02
13014,P110,Grocery,785,2,2024-09-25
13015,P100,Clothing,606,5,2024-09-17
13016,P100,Clothing,886,5,2024-10-17
13017,P106,Electronics,990,3,2025-11-09
13018,P101,Electronics,673,2,2026-01-20
13019,P102,Home,1741,4,2025-09-24
13020,P110,Grocery,1311,5,2025-06-30
13021,P106,Electronics,1882,5,2025-08-09
